t,x,y
64.550000,0.389032,-0.885342
64.560000,0.380171,-0.886849
64.570000,0.371295,-0.888344
64.580000,0.362404,-0.889827
64.590000,0.353498,-0.891299
64.600000,0.344578,-0.892760
64.610000,0.335643,-0.894210
64.620000,0.326694,-0.895651
64.630000,0.317730,-0.897083
64.640000,0.308752,-0.898506
64.650000,0.299760,-0.899921
64.660000,0.290754,-0.901328
64.670000,0.281734,-0.902728
64.680000,0.272699,-0.904120
64.690000,0.263651,-0.905507
64.700000,0.254589,-0.906887
64.710000,0.245514,-0.908261
64.720000,0.236424,-0.909629
64.730000,0.227321,-0.910992
64.740000,0.218204,-0.912350
64.750000,0.209074,-0.913704
64.760000,0.199930,-0.915052
64.770000,0.190773,-0.916396
64.780000,0.181602,-0.917735
64.790000,0.172418,-0.919071
64.800000,0.163221,-0.920402
64.810000,0.154010,-0.921728
64.820000,0.144786,-0.923051
64.830000,0.135549,-0.924370
64.840000,0.126299,-0.925684
64.850000,0.117036,-0.926994
64.860000,0.107759,-0.928300
64.870000,0.098470,-0.929602
64.880000,0.089167,-0.930899
64.890000,0.079852,-0.932191
64.900000,0.070523,-0.933479
64.910000,0.061182,-0.934762
64.920000,0.051828,-0.936039
64.930000,0.042461,-0.937311
64.940000,0.033082,-0.938577
64.950000,0.023690,-0.939836
64.960000,0.014285,-0.941090
64.970000,0.004868,-0.942336
64.980000,-0.004562,-0.943575
64.990000,-0.014003,-0.944807
65.000000,-0.023458,-0.946030
65.010000,-0.032924,-0.947245
65.020000,-0.042403,-0.948450
65.030000,-0.051893,-0.949646
65.040000,-0.061395,-0.950831
65.050000,-0.070910,-0.952006
65.060000,-0.080435,-0.953169
65.070000,-0.089973,-0.954319
65.080000,-0.099522,-0.955457
65.090000,-0.109082,-0.956581
65.100000,-0.118653,-0.957691
65.110000,-0.128236,-0.958785
65.120000,-0.137829,-0.959863
65.130000,-0.147433,-0.960925
65.140000,-0.157047,-0.961968
65.150000,-0.166672,-0.962993
65.160000,-0.176307,-0.963998
65.170000,-0.185952,-0.964983
65.180000,-0.195607,-0.965945
65.190000,-0.205271,-0.966885
65.200000,-0.214944,-0.967801
65.210000,-0.224627,-0.968692
65.220000,-0.234318,-0.969557
65.230000,-0.244018,-0.970394
65.240000,-0.253726,-0.971203
65.250000,-0.263442,-0.971982
65.260000,-0.273166,-0.972730
65.270000,-0.282896,-0.973445
65.280000,-0.292634,-0.974127
65.290000,-0.302379,-0.974773
65.300000,-0.312130,-0.975382
65.310000,-0.321886,-0.975953
65.320000,-0.331649,-0.976484
65.330000,-0.341416,-0.976974
65.340000,-0.351188,-0.977422
65.350000,-0.360964,-0.977824
65.360000,-0.370744,-0.978180
65.370000,-0.380528,-0.978489
65.380000,-0.390314,-0.978747
65.390000,-0.400102,-0.978955
65.400000,-0.409893,-0.979109
65.410000,-0.419684,-0.979208
65.420000,-0.429477,-0.979250
65.430000,-0.439269,-0.979233
65.440000,-0.449061,-0.979155
65.450000,-0.458852,-0.979015
65.460000,-0.468641,-0.978809
65.470000,-0.478428,-0.978537
65.480000,-0.488212,-0.978196
65.490000,-0.497992,-0.977783
65.500000,-0.507767,-0.977298
65.510000,-0.517537,-0.976737
65.520000,-0.527302,-0.976098
65.530000,-0.537059,-0.975380
65.540000,-0.546809,-0.974579
65.550000,-0.556550,-0.973694
65.560000,-0.566283,-0.972722
65.570000,-0.576005,-0.971661
65.580000,-0.585716,-0.970508
65.590000,-0.595414,-0.969262
65.600000,-0.605100,-0.967920
65.610000,-0.614773,-0.966478
65.620000,-0.624430,-0.964936
65.630000,-0.634071,-0.963290
65.640000,-0.643695,-0.961538
65.650000,-0.653301,-0.959678
65.660000,-0.662888,-0.957706
65.670000,-0.672455,-0.955621
65.680000,-0.682000,-0.953419
65.690000,-0.691523,-0.951100
65.700000,-0.701022,-0.948659
65.710000,-0.710496,-0.946094
65.720000,-0.719943,-0.943403
65.730000,-0.729363,-0.940584
65.740000,-0.738755,-0.937633
65.750000,-0.748116,-0.934549
65.760000,-0.757445,-0.931329
65.770000,-0.766742,-0.927970
65.780000,-0.776004,-0.924470
65.790000,-0.785231,-0.920827
65.800000,-0.794420,-0.917038
65.810000,-0.803571,-0.913100
65.820000,-0.812682,-0.909013
65.830000,-0.821751,-0.904772
65.840000,-0.830777,-0.900376
65.850000,-0.839758,-0.895824
65.860000,-0.848693,-0.891111
65.870000,-0.857579,-0.886238
65.880000,-0.866417,-0.881200
65.890000,-0.875203,-0.875998
65.900000,-0.883936,-0.870627
65.910000,-0.892615,-0.865088
65.920000,-0.901237,-0.859377
65.930000,-0.909802,-0.853494
65.940000,-0.918307,-0.847436
65.950000,-0.926750,-0.841202
65.960000,-0.935130,-0.834790
65.970000,-0.943445,-0.828200
65.980000,-0.951693,-0.821430
65.990000,-0.959873,-0.814478
66.000000,-0.967982,-0.807344
66.010000,-0.976019,-0.800026
66.020000,-0.983982,-0.792524
66.030000,-0.991869,-0.784837
66.040000,-0.999678,-0.776965
66.050000,-1.007408,-0.768906
66.060000,-1.015056,-0.760661
66.070000,-1.022621,-0.752229
66.080000,-1.030100,-0.743611
66.090000,-1.037492,-0.734805
66.100000,-1.044795,-0.725813
66.110000,-1.052008,-0.716635
66.120000,-1.059127,-0.707270
66.130000,-1.066153,-0.697720
66.140000,-1.073081,-0.687986
66.150000,-1.079912,-0.678068
66.160000,-1.086642,-0.667968
66.170000,-1.093270,-0.657686
66.180000,-1.099795,-0.647224
66.190000,-1.106214,-0.636584
66.200000,-1.112526,-0.625767
66.210000,-1.118729,-0.614776
66.220000,-1.124821,-0.603611
66.230000,-1.130801,-0.592276
66.240000,-1.136666,-0.580774
66.250000,-1.142416,-0.569105
66.260000,-1.148048,-0.557274
66.270000,-1.153561,-0.545282
66.280000,-1.158953,-0.533134
66.290000,-1.164223,-0.520832
66.300000,-1.169369,-0.508380
66.310000,-1.174390,-0.495782
66.320000,-1.179284,-0.483040
66.330000,-1.184050,-0.470159
66.340000,-1.188687,-0.457144
66.350000,-1.193193,-0.443997
66.360000,-1.197566,-0.430724
66.370000,-1.201807,-0.417330
66.380000,-1.205913,-0.403818
66.390000,-1.209883,-0.390194
66.400000,-1.213716,-0.376462
66.410000,-1.217412,-0.362628
66.420000,-1.220968,-0.348697
66.430000,-1.224385,-0.334674
66.440000,-1.227662,-0.320565
66.450000,-1.230796,-0.306375
66.460000,-1.233789,-0.292110
66.470000,-1.236638,-0.277776
66.480000,-1.239344,-0.263379
66.490000,-1.241906,-0.248924
66.500000,-1.244322,-0.234419
66.510000,-1.246594,-0.219868
66.520000,-1.248720,-0.205278
66.530000,-1.250699,-0.190656
66.540000,-1.252533,-0.176008
66.550000,-1.254219,-0.161340
66.560000,-1.255759,-0.146659
66.570000,-1.257153,-0.131971
66.580000,-1.258399,-0.117283
66.590000,-1.259498,-0.102601
66.600000,-1.260451,-0.087933
66.610000,-1.261257,-0.073283
66.620000,-1.261917,-0.058660
66.630000,-1.262430,-0.044070
66.640000,-1.262798,-0.029518
66.650000,-1.263021,-0.015012
66.660000,-1.263099,-0.000559
66.670000,-1.263032,0.013836
66.680000,-1.262822,0.028166
66.690000,-1.262469,0.042425
66.700000,-1.261974,0.056606
66.710000,-1.261337,0.070704
66.720000,-1.260560,0.084711
66.730000,-1.259643,0.098623
66.740000,-1.258588,0.112432
66.750000,-1.257395,0.126134
66.760000,-1.256066,0.139722
66.770000,-1.254601,0.153192
66.780000,-1.253002,0.166536
66.790000,-1.251271,0.179751
66.800000,-1.249408,0.192830
66.810000,-1.247415,0.205769
66.820000,-1.245293,0.218562
66.830000,-1.243044,0.231205
66.840000,-1.240669,0.243693
66.850000,-1.238171,0.256021
66.860000,-1.235549,0.268186
66.870000,-1.232807,0.280182
66.880000,-1.229946,0.292006
66.890000,-1.226968,0.303654
66.900000,-1.223874,0.315122
66.910000,-1.220666,0.326407
66.920000,-1.217346,0.337505
66.930000,-1.213917,0.348412
66.940000,-1.210379,0.359127
66.950000,-1.206735,0.369645
66.960000,-1.202986,0.379965
66.970000,-1.199136,0.390084
66.980000,-1.195185,0.399999
66.990000,-1.191137,0.409709
67.000000,-1.186992,0.419211
67.010000,-1.182753,0.428504
67.020000,-1.178423,0.437586
67.030000,-1.174002,0.446455
67.040000,-1.169494,0.455111
67.050000,-1.164901,0.463552
67.060000,-1.160224,0.471777
67.070000,-1.155466,0.479786
67.080000,-1.150629,0.487578
67.090000,-1.145715,0.495153
67.100000,-1.140727,0.502510
67.110000,-1.135666,0.509649
67.120000,-1.130534,0.516571
67.130000,-1.125335,0.523276
67.140000,-1.120069,0.529764
67.150000,-1.114740,0.536036
67.160000,-1.109349,0.542092
67.170000,-1.103899,0.547934
67.180000,-1.098392,0.553561
67.190000,-1.092829,0.558976
67.200000,-1.087213,0.564180
67.210000,-1.081546,0.569174
67.220000,-1.075830,0.573959
67.230000,-1.070067,0.578538
67.240000,-1.064260,0.582911
67.250000,-1.058410,0.587081
67.260000,-1.052519,0.591050
67.270000,-1.046589,0.594820
67.280000,-1.040623,0.598393
67.290000,-1.034622,0.601771
67.300000,-1.028588,0.604957
67.310000,-1.022524,0.607952
67.320000,-1.016430,0.610761
67.330000,-1.010309,0.613384
67.340000,-1.004163,0.615826
67.350000,-0.997993,0.618088
67.360000,-0.991802,0.620174
67.370000,-0.985590,0.622086
67.380000,-0.979361,0.623827
67.390000,-0.973114,0.625401
67.400000,-0.966853,0.626810
67.410000,-0.960579,0.628058
67.420000,-0.954292,0.629147
67.430000,-0.947996,0.630081
67.440000,-0.941691,0.630864
67.450000,-0.935379,0.631497
67.460000,-0.929062,0.631985
67.470000,-0.922740,0.632331
67.480000,-0.916416,0.632538
67.490000,-0.910090,0.632610
67.500000,-0.903764,0.632550
67.510000,-0.897439,0.632360
67.520000,-0.891117,0.632046
67.530000,-0.884799,0.631610
67.540000,-0.878485,0.631055
67.550000,-0.872178,0.630386
67.560000,-0.865878,0.629604
67.570000,-0.859586,0.628715
67.580000,-0.853304,0.627720
67.590000,-0.847032,0.626625
67.600000,-0.840772,0.625431
67.610000,-0.834524,0.624142
67.620000,-0.828289,0.622762
67.630000,-0.822069,0.621294
67.640000,-0.815864,0.619742
67.650000,-0.809674,0.618108
67.660000,-0.803502,0.616396
67.670000,-0.797347,0.614609
67.680000,-0.791210,0.612750
67.690000,-0.785092,0.610824
67.700000,-0.778994,0.608832
67.710000,-0.772916,0.606778
67.720000,-0.766858,0.604665
67.730000,-0.760822,0.602497
67.740000,-0.754809,0.600275
67.750000,-0.748817,0.598004
67.760000,-0.742849,0.595687
67.770000,-0.736904,0.593325
67.780000,-0.730982,0.590923
67.790000,-0.725085,0.588483
67.800000,-0.719213,0.586008
67.810000,-0.713365,0.583500
67.820000,-0.707543,0.580963
67.830000,-0.701746,0.578400
67.840000,-0.695975,0.575812
67.850000,-0.690230,0.573202
67.860000,-0.684511,0.570574
67.870000,-0.678818,0.567930
67.880000,-0.673152,0.565272
67.890000,-0.667513,0.562603
67.900000,-0.661900,0.559924
67.910000,-0.656315,0.557240
67.920000,-0.650756,0.554551
67.930000,-0.645223,0.551861
67.940000,-0.639718,0.549171
67.950000,-0.634240,0.546484
67.960000,-0.628789,0.543801
67.970000,-0.623364,0.541126
67.980000,-0.617966,0.538460
67.990000,-0.612595,0.535805
68.000000,-0.607250,0.533163
68.010000,-0.601931,0.530536
68.020000,-0.596639,0.527927
68.030000,-0.591373,0.525336
68.040000,-0.586132,0.522765
68.050000,-0.580917,0.520218
68.060000,-0.575728,0.517694
68.070000,-0.570564,0.515197
68.080000,-0.565424,0.512726
68.090000,-0.560309,0.510285
68.100000,-0.555218,0.507875
68.110000,-0.550151,0.505497
68.120000,-0.545108,0.503153
68.130000,-0.540088,0.500843
68.140000,-0.535091,0.498570
68.150000,-0.530117,0.496335
68.160000,-0.525164,0.494140
68.170000,-0.520234,0.491984
68.180000,-0.515324,0.489870
68.190000,-0.510436,0.487799
68.200000,-0.505568,0.485772
68.210000,-0.500721,0.483790
68.220000,-0.495892,0.481854
68.230000,-0.491083,0.479965
68.240000,-0.486293,0.478124
68.250000,-0.481521,0.476333
68.260000,-0.476766,0.474591
68.270000,-0.472029,0.472900
68.280000,-0.467308,0.471260
68.290000,-0.462603,0.469673
68.300000,-0.457914,0.468139
68.310000,-0.453240,0.466659
68.320000,-0.448581,0.465234
68.330000,-0.443935,0.463863
68.340000,-0.439303,0.462549
68.350000,-0.434684,0.461290
68.360000,-0.430077,0.460089
68.370000,-0.425482,0.458945
68.380000,-0.420898,0.457859
68.390000,-0.416325,0.456831
68.400000,-0.411762,0.455861
68.410000,-0.407208,0.454951
68.420000,-0.402662,0.454100
68.430000,-0.398125,0.453308
68.440000,-0.393596,0.452577
68.450000,-0.389074,0.451906
68.460000,-0.384558,0.451295
68.470000,-0.380047,0.450744
68.480000,-0.375543,0.450254
68.490000,-0.371042,0.449825
68.500000,-0.366546,0.449457
68.510000,-0.362053,0.449150
68.520000,-0.357563,0.448903
68.530000,-0.353075,0.448718
68.540000,-0.348588,0.448593
68.550000,-0.344103,0.448530
68.560000,-0.339617,0.448527
68.570000,-0.335132,0.448585
68.580000,-0.330645,0.448703
68.590000,-0.326158,0.448881
68.600000,-0.321668,0.449120
68.610000,-0.317175,0.449419
68.620000,-0.312679,0.449777
68.630000,-0.308179,0.450195
68.640000,-0.303675,0.450672
68.650000,-0.299166,0.451208
68.660000,-0.294651,0.451802
68.670000,-0.290129,0.452455
68.680000,-0.285601,0.453166
68.690000,-0.281066,0.453933
68.700000,-0.276522,0.454758
68.710000,-0.271970,0.455640
68.720000,-0.267409,0.456578
68.730000,-0.262839,0.457571
68.740000,-0.258258,0.458619
68.750000,-0.253666,0.459722
68.760000,-0.249063,0.460880
68.770000,-0.244448,0.462090
68.780000,-0.239821,0.463354
68.790000,-0.235181,0.464671
68.800000,-0.230528,0.466039
68.810000,-0.225860,0.467458
68.820000,-0.221178,0.468928
68.830000,-0.216481,0.470448
68.840000,-0.211769,0.472017
68.850000,-0.207041,0.473635
68.860000,-0.202296,0.475300
68.870000,-0.197535,0.477013
68.880000,-0.192756,0.478773
68.890000,-0.187959,0.480578
68.900000,-0.183144,0.482428
68.910000,-0.178310,0.484323
68.920000,-0.173458,0.486261
68.930000,-0.168585,0.488242
68.940000,-0.163693,0.490264
68.950000,-0.158780,0.492328
68.960000,-0.153846,0.494432
68.970000,-0.148891,0.496576
68.980000,-0.143914,0.498759
68.990000,-0.138916,0.500979
69.000000,-0.133895,0.503236
69.010000,-0.128851,0.505529
69.020000,-0.123784,0.507858
69.030000,-0.118693,0.510221
69.040000,-0.113579,0.512618
69.050000,-0.108441,0.515047
69.060000,-0.103278,0.517508
69.070000,-0.098091,0.520000
69.080000,-0.092878,0.522521
69.090000,-0.087640,0.525072
69.100000,-0.082377,0.527650
69.110000,-0.077087,0.530256
69.120000,-0.071771,0.532888
69.130000,-0.066429,0.535545
69.140000,-0.061060,0.538227
69.150000,-0.055665,0.540931
69.160000,-0.050242,0.543658
69.170000,-0.044791,0.546407
69.180000,-0.039314,0.549176
69.190000,-0.033808,0.551964
69.200000,-0.028274,0.554771
69.210000,-0.022712,0.557595
69.220000,-0.017122,0.560436
69.230000,-0.011504,0.563292
69.240000,-0.005856,0.566163
69.250000,-0.000180,0.569047
69.260000,0.005525,0.571943
69.270000,0.011259,0.574851
69.280000,0.017022,0.577770
69.290000,0.022814,0.580697
69.300000,0.028636,0.583633
69.310000,0.034487,0.586577
69.320000,0.040367,0.589527
69.330000,0.046277,0.592482
69.340000,0.052217,0.595441
69.350000,0.058186,0.598404
69.360000,0.064185,0.601368
69.370000,0.070213,0.604334
69.380000,0.076272,0.607300
69.390000,0.082359,0.610265
69.400000,0.088477,0.613227
69.410000,0.094624,0.616187
69.420000,0.100801,0.619142
69.430000,0.107007,0.622092
69.440000,0.113242,0.625036
69.450000,0.119508,0.627972
69.460000,0.125802,0.630900
69.470000,0.132125,0.633818
69.480000,0.138478,0.636725
69.490000,0.144860,0.639620
69.500000,0.151271,0.642503
69.510000,0.157710,0.645371
69.520000,0.164178,0.648224
69.530000,0.170674,0.651061
69.540000,0.177199,0.653881
69.550000,0.183752,0.656682
69.560000,0.190333,0.659463
69.570000,0.196941,0.662224
69.580000,0.203577,0.664962
69.590000,0.210240,0.667678
69.600000,0.216931,0.670369
69.610000,0.223648,0.673035
69.620000,0.230391,0.675674
69.630000,0.237161,0.678285
69.640000,0.243957,0.680868
69.650000,0.250778,0.683420
69.660000,0.257625,0.685941
69.670000,0.264497,0.688429
69.680000,0.271394,0.690884
69.690000,0.278315,0.693303
69.700000,0.285259,0.695687
69.710000,0.292228,0.698033
69.720000,0.299220,0.700340
69.730000,0.306235,0.702607
69.740000,0.313272,0.704833
69.750000,0.320331,0.707017
69.760000,0.327412,0.709157
69.770000,0.334514,0.711252
69.780000,0.341637,0.713300
69.790000,0.348780,0.715301
69.800000,0.355943,0.717254
69.810000,0.363125,0.719156
69.820000,0.370326,0.721006
69.830000,0.377545,0.722804
69.840000,0.384782,0.724547
69.850000,0.392036,0.726235
69.860000,0.399306,0.727866
69.870000,0.406593,0.729439
69.880000,0.413895,0.730953
69.890000,0.421212,0.732405
69.900000,0.428543,0.733795
69.910000,0.435887,0.735121
69.920000,0.443245,0.736382
69.930000,0.450615,0.737577
69.940000,0.457996,0.738703
69.950000,0.465389,0.739760
69.960000,0.472791,0.740747
69.970000,0.480203,0.741661
69.980000,0.487624,0.742502
69.990000,0.495053,0.743267
70.000000,0.502489,0.743956
70.010000,0.509932,0.744567
70.020000,0.517380,0.745099
70.030000,0.524834,0.745550
70.040000,0.532291,0.745918
70.050000,0.539752,0.746203
70.060000,0.547215,0.746402
70.070000,0.554680,0.746515
70.080000,0.562145,0.746539
70.090000,0.569610,0.746474
70.100000,0.577074,0.746318
70.110000,0.584536,0.746069
70.120000,0.591995,0.745726
70.130000,0.599450,0.745288
70.140000,0.606901,0.744753
70.150000,0.614345,0.744120
70.160000,0.621783,0.743387
70.170000,0.629212,0.742553
70.180000,0.636633,0.741616
70.190000,0.644044,0.740575
70.200000,0.651445,0.739429
70.210000,0.658833,0.738177
70.220000,0.666208,0.736816
70.230000,0.673569,0.735346
70.240000,0.680914,0.733765
70.250000,0.688244,0.732072
70.260000,0.695555,0.730265
70.270000,0.702848,0.728344
70.280000,0.710122,0.726307
70.290000,0.717374,0.724153
70.300000,0.724604,0.721881
70.310000,0.731811,0.719490
70.320000,0.738994,0.716977
70.330000,0.746151,0.714343
70.340000,0.753280,0.711587
70.350000,0.760382,0.708706
70.360000,0.767454,0.705701
70.370000,0.774495,0.702569
70.380000,0.781505,0.699311
70.390000,0.788481,0.695926
70.400000,0.795423,0.692412
70.410000,0.802329,0.688769
70.420000,0.809198,0.684995
70.430000,0.816029,0.681091
70.440000,0.822819,0.677056
70.450000,0.829569,0.672889
70.460000,0.836277,0.668589
70.470000,0.842941,0.664156
70.480000,0.849559,0.659589
70.490000,0.856132,0.654889
70.500000,0.862657,0.650055
70.510000,0.869133,0.645086
70.520000,0.875558,0.639982
70.530000,0.881932,0.634744
70.540000,0.888252,0.629371
70.550000,0.894519,0.623864
70.560000,0.900729,0.618221
70.570000,0.906883,0.612445
70.580000,0.912978,0.606534
70.590000,0.919013,0.600489
70.600000,0.924987,0.594310
70.610000,0.930899,0.587998
70.620000,0.936747,0.581554
70.630000,0.942529,0.574978
70.640000,0.948246,0.568271
70.650000,0.953894,0.561434
70.660000,0.959474,0.554466
70.670000,0.964983,0.547371
70.680000,0.970421,0.540148
70.690000,0.975786,0.532799
70.700000,0.981076,0.525324
70.710000,0.986292,0.517726
70.720000,0.991431,0.510006
70.730000,0.996492,0.502165
70.740000,1.001474,0.494205
70.750000,1.006375,0.486127
70.760000,1.011196,0.477933
70.770000,1.015934,0.469626
70.780000,1.020588,0.461207
70.790000,1.025157,0.452678
70.800000,1.029641,0.444041
70.810000,1.034038,0.435299
70.820000,1.038347,0.426454
70.830000,1.042567,0.417508
70.840000,1.046697,0.408464
70.850000,1.050736,0.399324
70.860000,1.054683,0.390091
70.870000,1.058537,0.380769
70.880000,1.062298,0.371358
70.890000,1.065964,0.361864
70.900000,1.069535,0.352288
70.910000,1.073009,0.342633
70.920000,1.076387,0.332904
70.930000,1.079667,0.323102
70.940000,1.082849,0.313232
70.950000,1.085932,0.303296
70.960000,1.088915,0.293299
70.970000,1.091797,0.283243
70.980000,1.094579,0.273132
70.990000,1.097260,0.262970
71.000000,1.099839,0.252761
71.010000,1.102315,0.242507
71.020000,1.104689,0.232214
71.030000,1.106959,0.221885
71.040000,1.109126,0.211523
71.050000,1.111190,0.201132
71.060000,1.113149,0.190718
71.070000,1.115004,0.180282
71.080000,1.116754,0.169830
71.090000,1.118400,0.159366
71.100000,1.119942,0.148893
71.110000,1.121378,0.138416
71.120000,1.122710,0.127938
71.130000,1.123937,0.117465
71.140000,1.125059,0.106999
71.150000,1.126077,0.096545
71.160000,1.126990,0.086108
71.170000,1.127799,0.075690
71.180000,1.128504,0.065297
71.190000,1.129105,0.054933
71.200000,1.129603,0.044601
71.210000,1.129997,0.034305
71.220000,1.130289,0.024050
71.230000,1.130479,0.013840
71.240000,1.130566,0.003678
71.250000,1.130552,-0.006432
71.260000,1.130438,-0.016485
71.270000,1.130223,-0.026477
71.280000,1.129908,-0.036406
71.290000,1.129495,-0.046267
71.300000,1.128983,-0.056057
71.310000,1.128374,-0.065771
71.320000,1.127668,-0.075407
71.330000,1.126866,-0.084960
71.340000,1.125969,-0.094428
71.350000,1.124978,-0.103806
